Album,Rating,Genres,TrackName,Artist,Released,Price,Time,Label
Gold (Live at the Troubadour/1970),,"Pop,Music",Lordy (Live at the Troubador/1970),Neil Diamond,"Aug 22, 1970",$1.29,5:00,℗ 2014 Geffen Records
Gold (Live at the Troubadour/1970),,"Pop,Music",Both Sides Now (Live at the Troubador/1970),Neil Diamond,"Aug 22, 1970",$1.29,4:12,℗ 2014 Geffen Records
Gold (Live at the Troubadour/1970),,"Pop,Music",Solitary Man (Live at the Troubador/1970),Neil Diamond,"Aug 22, 1970",$1.29,3:24,℗ 2014 Geffen Records
Gold (Live at the Troubadour/1970),,"Pop,Music",Holly Holy (Live at the Troubador/1970),Neil Diamond,"Aug 22, 1970",$1.29,4:52,℗ 2014 Geffen Records
Gold (Live at the Troubadour/1970),,"Pop,Music","Cherry, Cherry (Live at the Troubador/1970)",Neil Diamond,"Aug 22, 1970",$1.29,3:02,℗ 2014 Geffen Records
Gold (Live at the Troubadour/1970),,"Pop,Music",Kentucky Woman (Live at the Troubador/1970),Neil Diamond,"Aug 22, 1970",$1.29,2:37,℗ 2014 Geffen Records
Gold (Live at the Troubadour/1970),,"Pop,Music",Sweet Caroline (Live at the Troubador/1970),Neil Diamond,"Aug 22, 1970",$1.29,3:35,℗ 2014 Geffen Records
Gold (Live at the Troubadour/1970),,"Pop,Music",Thank the Lord for the Night Time (Live at the Troubador/1970),Neil Diamond,"Aug 22, 1970",$1.29,3:10,℗ 2014 Geffen Records
Gold (Live at the Troubadour/1970),,"Pop,Music",And the Singer Sings His Song (Live at the Troubador/1970),Neil Diamond,"Aug 22, 1970",$1.29,3:34,℗ 2014 Geffen Records
Gold (Live at the Troubadour/1970),,"Pop,Music",Brother Love's Traveling Salvation Show (Live at the Troubador/1970),Neil Diamond,"Aug 22, 1970",$1.29,4:58,℗ 2014 Geffen Records
Moods,,"Pop,Music",Song Sung Blue (Single Version),Neil Diamond,"Jul 15, 1972",$1.29,3:15,℗ 1972 Geffen Records
Moods,,"Pop,Music",Porcupine Pie,Neil Diamond,"Jul 15, 1972",$1.29,2:04,℗ 1972 Geffen Records
Moods,,"Pop,Music",High Rolling Man,Neil Diamond,"Jul 15, 1972",$1.29,2:34,℗ 1972 Geffen Records
Moods,,"Pop,Music",Canta Libre,Neil Diamond,"Jul 15, 1972",$1.29,4:47,℗ 1972 Geffen Records
Summer of Love (Remixes) - EP,4.76712,"Dance,Music,Electronic",Summer of Love (Ryan T. & Rick M. Radio Edit),Cascada,"Mar 30, 2012",$0.99,3:16,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
Summer of Love (Remixes) - EP,4.76712,"Dance,Music,Electronic",Summer of Love (Extended Mix),Cascada,"Mar 30, 2012",$0.99,5:01,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
Summer of Love (Remixes) - EP,4.76712,"Dance,Music,Electronic",Summer of Love (Michael Mind Project Remix),Cascada,"Mar 30, 2012",$0.99,4:52,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
Summer of Love (Remixes) - EP,4.76712,"Dance,Music,Electronic",Summer of Love (Ryan T. & Rick M. Remix),Cascada,"Mar 30, 2012",$0.99,4:50,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
The Rhythm of the Night (Remixes) - EP,4.42645,"Dance,Music,Electronic",The Rhythm of the Night (Video Edit),Cascada,"Jun 22, 2012",$0.99,3:21,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
The Rhythm of the Night (Remixes) - EP,4.42645,"Dance,Music,Electronic",The Rhythm of the Night (Ryan T. & Rick M. Radio Edit),Cascada,"Jun 22, 2012",$0.99,3:58,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
The Rhythm of the Night (Remixes) - EP,4.42645,"Dance,Music,Electronic",The Rhythm of the Night (Crew Cardinal Radio Edit),Cascada,"Jun 22, 2012",$0.99,3:35,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
The Rhythm of the Night (Remixes) - EP,4.42645,"Dance,Music,Electronic",The Rhythm of the Night (Extended Mix),Cascada,"Jun 22, 2012",$0.99,4:43,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
The Rhythm of the Night (Remixes) - EP,4.42645,"Dance,Music,Electronic",The Rhythm of the Night (Ryan T. & Rick M. Remix),Cascada,"Jun 22, 2012",$0.99,5:43,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
The Rhythm of the Night (Remixes) - EP,4.42645,"Dance,Music,Electronic",The Rhythm of the Night (Crew Cardinal Remix),Cascada,"Jun 22, 2012",$0.99,5:49,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
It's Christmas Time,4.81818,"Dance,Music,Electronic,Holiday,Christmas",Let It Snow,Cascada,"Nov 30, 2012",$0.99,1:50,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
It's Christmas Time,4.81818,"Dance,Music,Electronic,Holiday,Christmas",Have Yourself a Merry Little Christmas,Cascada,"Nov 30, 2012",$0.99,2:39,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
It's Christmas Time,4.81818,"Dance,Music,Electronic,Holiday,Christmas",Jingle Bell Rock,Cascada,"Nov 30, 2012",$0.99,2:45,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
It's Christmas Time,4.81818,"Dance,Music,Electronic,Holiday,Christmas",Santa Clause Is Coming to Town,Cascada,"Nov 30, 2012",$0.99,2:55,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
It's Christmas Time,4.81818,"Dance,Music,Electronic,Holiday,Christmas",I'll Be Home for Christmas,Cascada,"Nov 30, 2012",$0.99,2:56,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
It's Christmas Time,4.81818,"Dance,Music,Electronic,Holiday,Christmas",Away in a Manger,Cascada,"Nov 30, 2012",$0.99,3:29,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
It's Christmas Time,4.81818,"Dance,Music,Electronic,Holiday,Christmas",Somewhere At Christmas Time,Cascada,"Nov 30, 2012",$0.99,3:33,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
It's Christmas Time,4.81818,"Dance,Music,Electronic,Holiday,Christmas",Winter Wonderland,Cascada,"Nov 30, 2012",$0.99,3:05,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
It's Christmas Time,4.81818,"Dance,Music,Electronic,Holiday,Christmas",Christmas Song,Cascada,"Nov 30, 2012",$0.99,3:28,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
It's Christmas Time,4.81818,"Dance,Music,Electronic,Holiday,Christmas",Oh Holy Night,Cascada,"Nov 30, 2012",$0.99,2:08,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
It's Christmas Time,4.81818,"Dance,Music,Electronic,Holiday,Christmas",Silent Night,Cascada,"Nov 30, 2012",$0.99,2:07,"℗ 2012 Zoo Digital, a division of zooland Music GmbH"
Glorious - Single,4.51786,"Dance,Music,Electronic,Rock",Glorious (Video Edit),Cascada,"Feb 15, 2013",$0.99,3:27,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
Glorious - Single,4.51786,"Dance,Music,Electronic,Rock",Glorious (Extended Mix),Cascada,"Feb 15, 2013",$0.99,4:42,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
Revolution (feat. Beatrix Delgado),,"Dance,Music",Revolution (Tune Up! vs. Cascada Radio Edit) [feat. Beatrix Delgado],Klubbingman & Cascada,"Apr 05, 2013",$0.99,3:15,℗ 2013 Klubbstyle
Revolution (feat. Beatrix Delgado),,"Dance,Music",Revolution (Tune Up! vs. Cascada Remix) [feat. Beatrix Delgado],Klubbingman & Cascada,"Apr 05, 2013",$0.99,5:25,℗ 2013 Klubbstyle
Moods,,"Pop,Music",Captain Sunshine,Neil Diamond,"Jul 15, 1972",$1.29,3:25,℗ 1972 Geffen Records
Moods,,"Pop,Music",Play Me,Neil Diamond,"Jul 15, 1972",$1.29,3:52,℗ 1972 Geffen Records
Moods,,"Pop,Music",Gitchy Goomy,Neil Diamond,"Jul 15, 1972",$1.29,3:52,℗ 1972 Geffen Records
Moods,,"Pop,Music",Walk on Water,Neil Diamond,"Jul 15, 1972",$1.29,3:05,℗ 1972 Geffen Records
Moods,,"Pop,Music",Theme (Instrumental),Neil Diamond,"Jul 15, 1972",$1.29,1:38,℗ 1972 Geffen Records
Moods,,"Pop,Music",Prelude in E Major,Neil Diamond,"Jul 15, 1972",$1.29,0:32,℗ 1972 Geffen Records
Moods,,"Pop,Music",Morningside,Neil Diamond,"Jul 15, 1972",$1.29,4:24,℗ 1972 Geffen Records
Serenade,,"Pop,Music",I've Been This Way Before,Neil Diamond,"Oct 26, 1974",$1.29,3:48,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Serenade,,"Pop,Music",Rosemary's Wine,Neil Diamond,"Oct 26, 1974",$1.29,2:42,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Serenade,,"Pop,Music",Lady Magdalene,Neil Diamond,"Oct 26, 1974",$1.29,7:01,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Serenade,,"Pop,Music",The Last Picasso,Neil Diamond,"Oct 26, 1974",$1.29,4:27,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Serenade,,"Pop,Music",Longfellow Serenade,Neil Diamond,"Oct 26, 1974",$1.29,3:53,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Serenade,,"Pop,Music",Yes I Will,Neil Diamond,"Oct 26, 1974",$1.29,4:39,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Serenade,,"Pop,Music",Reggae Strut,Neil Diamond,"Oct 26, 1974",$1.29,3:50,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Serenade,,"Pop,Music",The Gift of Song,Neil Diamond,"Oct 26, 1974",$1.29,2:28,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Beautiful Noise,,"Pop,Music,Pop/Rock,Soft Rock,Adult Contemporary",Beautiful Noise,Neil Diamond,"Jul 04, 1976",$1.29,3:24,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Beautiful Noise,,"Pop,Music,Pop/Rock,Soft Rock,Adult Contemporary",Stargazer,Neil Diamond,"Jul 04, 1976",$1.29,2:43,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Beautiful Noise,,"Pop,Music,Pop/Rock,Soft Rock,Adult Contemporary",Lady-Oh,Neil Diamond,"Jul 04, 1976",$1.29,3:54,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Beautiful Noise,,"Pop,Music,Pop/Rock,Soft Rock,Adult Contemporary",Don't Think...Feel,Neil Diamond,"Jul 04, 1976",$1.29,3:27,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Beautiful Noise,,"Pop,Music,Pop/Rock,Soft Rock,Adult Contemporary",Surviving the Life,Neil Diamond,"Jul 04, 1976",$1.29,3:43,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Beautiful Noise,,"Pop,Music,Pop/Rock,Soft Rock,Adult Contemporary",If You Know What I Mean,Neil Diamond,"Jul 04, 1976",$1.29,3:42,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Beautiful Noise,,"Pop,Music,Pop/Rock,Soft Rock,Adult Contemporary",Street Life,Neil Diamond,"Jul 04, 1976",$1.29,3:01,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Beautiful Noise,,"Pop,Music,Pop/Rock,Soft Rock,Adult Contemporary",Home Is a Wounded Heart,Neil Diamond,"Jul 04, 1976",$1.29,2:43,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Beautiful Noise,,"Pop,Music,Pop/Rock,Soft Rock,Adult Contemporary",Jungletime,Neil Diamond,"Jul 04, 1976",$1.29,3:12,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Beautiful Noise,,"Pop,Music,Pop/Rock,Soft Rock,Adult Contemporary",Signs,Neil Diamond,"Jul 04, 1976",$1.29,4:20,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Revolution Reloaded 2K13 (All Mixes) [feat. Beatrix Delgado],,"Dance,Music",Revolution (Tune Up! vs. Cascada Radio Edit) [feat. Beatrix Delgado],Klubbingman & Cascada,"Apr 05, 2013",$0.99,3:15,℗ 2013 Klubbstyle
Revolution Reloaded 2K13 (All Mixes) [feat. Beatrix Delgado],,"Dance,Music",Revolution (Tune Up! vs. Cascada Remix) [feat. Beatrix Delgado],Klubbingman & Cascada,"Apr 05, 2013",$0.99,5:25,℗ 2013 Klubbstyle
Glorious (The Remixes) - EP,4.85714,"Dance,Music,Electronic",Glorious (Video Edit),Cascada,"Apr 12, 2013",$0.99,3:27,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
Glorious (The Remixes) - EP,4.85714,"Dance,Music,Electronic",Glorious (David May Radio Edit),Cascada,"Apr 12, 2013",$0.99,3:27,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
Glorious (The Remixes) - EP,4.85714,"Dance,Music,Electronic",Glorious (Ryan Thistlebeck Radio Edit),Cascada,"Apr 12, 2013",$0.99,3:05,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
Glorious (The Remixes) - EP,4.85714,"Dance,Music,Electronic",Glorious (Extended Mix),Cascada,"Apr 12, 2013",$0.99,4:42,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
Glorious (The Remixes) - EP,4.85714,"Dance,Music,Electronic",Glorious (David May Remix),Cascada,"Apr 12, 2013",$0.99,4:26,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
Glorious (The Remixes) - EP,4.85714,"Dance,Music,Electronic",Glorious (Ryan Thistlebeck Remix),Cascada,"Apr 12, 2013",$0.99,4:39,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
The World Is in My Hands (Remixes) - EP,4.8,"Dance,Music,Electronic",The World Is in My Hands (Video Edit),Cascada,"Aug 02, 2013",$0.99,2:57,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
The World Is in My Hands (Remixes) - EP,4.8,"Dance,Music,Electronic",The World Is in My Hands (Ryan Thistlebeck vs. Manila Radio Edit),Cascada,"Aug 02, 2013",$0.99,3:23,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
The World Is in My Hands (Remixes) - EP,4.8,"Dance,Music,Electronic",The World Is in My Hands (Steve Modana Radio Edit),Cascada,"Aug 02, 2013",$0.99,3:05,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
The World Is in My Hands (Remixes) - EP,4.8,"Dance,Music,Electronic",The World Is in My Hands (Extended Mix),Cascada,"Aug 02, 2013",$0.99,4:13,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
The World Is in My Hands (Remixes) - EP,4.8,"Dance,Music,Electronic",The World Is in My Hands (Ryan Thistlebeck vs. Manila Remix),Cascada,"Aug 02, 2013",$0.99,5:29,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
The World Is in My Hands (Remixes) - EP,4.8,"Dance,Music,Electronic",The World Is in My Hands (Steve Modana Remix),Cascada,"Aug 02, 2013",$0.99,4:02,"℗ 2013 Zoo Digital, a division of zooland Music GmbH"
San Francisco (Remixes),5.0,"Dance,Music,Electronic",San Francisco,Cascada,"Nov 04, 2011",$0.99,3:46,"℗ 2011 Zoo Digital, a division of zooland Music GmbH"
San Francisco (Remixes),5.0,"Dance,Music,Electronic",San Francisco (Wideboys Radio Edit),Cascada,"Nov 04, 2011",$0.99,3:47,"℗ 2011 Zoo Digital, a division of zooland Music GmbH"
San Francisco (Remixes),5.0,"Dance,Music,Electronic",San Francisco (Cahill Radio Edit),Cascada,"Nov 04, 2011",$0.99,3:22,"℗ 2011 Zoo Digital, a division of zooland Music GmbH"
San Francisco (Remixes),5.0,"Dance,Music,Electronic",San Francisco (Frisco Radio Edit),Cascada,"Nov 04, 2011",$0.99,2:56,"℗ 2011 Zoo Digital, a division of zooland Music GmbH"
San Francisco (Remixes),5.0,"Dance,Music,Electronic",San Francisco (Extended Mix),Cascada,"Nov 04, 2011",$0.99,5:25,"℗ 2011 Zoo Digital, a division of zooland Music GmbH"
San Francisco (Remixes),5.0,"Dance,Music,Electronic",San Francisco (Wideboys Remix),Cascada,"Nov 04, 2011",$0.99,6:39,"℗ 2011 Zoo Digital, a division of zooland Music GmbH"
San Francisco (Remixes),5.0,"Dance,Music,Electronic",San Francisco (Cahill Remix),Cascada,"Nov 04, 2011",$0.99,6:32,"℗ 2011 Zoo Digital, a division of zooland Music GmbH"
San Francisco (Remixes),5.0,"Dance,Music,Electronic",San Francisco (Frisco Remix),Cascada,"Nov 04, 2011",$0.99,4:42,"℗ 2011 Zoo Digital, a division of zooland Music GmbH"
San Francisco (Remixes),5.0,"Dance,Music,Electronic",San Francisco (Wideboys Dub Remix),Cascada,"Nov 04, 2011",$0.99,6:39,"℗ 2011 Zoo Digital, a division of zooland Music GmbH"
Blink (Remixes),4.48888,"Dance,Music,Pop",Blink (Radio Edit),Cascada,"May 06, 2014",$1.29,3:52,℗ 2014 Robbins Entertainment LLC
Blink (Remixes),4.48888,"Dance,Music,Pop",Blink (Jerome Edit),Cascada,"May 06, 2014",$1.29,3:41,℗ 2014 Robbins Entertainment LLC
Beautiful Noise,,"Pop,Music,Pop/Rock,Soft Rock,Adult Contemporary",Dry Your Eyes,Neil Diamond,"Jul 04, 1976",$1.29,3:24,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",Oh Mary,Neil Diamond,"Nov 08, 2005",$1.29,5:12,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",Hell Yeah,Neil Diamond,"Nov 08, 2005",$1.29,4:25,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",Captain of a Shipwreck,Neil Diamond,"Nov 08, 2005",$1.29,3:55,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",Evermore,Neil Diamond,"Nov 08, 2005",$1.29,5:18,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",Save Me a Saturday Night,Neil Diamond,"Nov 08, 2005",$1.29,3:31,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",Delirious Love,Neil Diamond,"Nov 08, 2005",$1.29,3:12,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",I'm on to You,Neil Diamond,"Nov 08, 2005",$1.29,4:27,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",What's It Gonna Be,Neil Diamond,"Nov 08, 2005",$1.29,4:04,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",Man of God,Neil Diamond,"Nov 08, 2005",$1.29,4:21,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",Create Me,Neil Diamond,"Nov 08, 2005",$1.29,4:10,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",Face Me,Neil Diamond,"Nov 08, 2005",$1.29,3:26,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
12 Songs,,"Pop,Music,Pop/Rock,Singer/Songwriter,Contemporary Singer/Songwriter,Adult Contemporary,Soft Rock",We,Neil Diamond,"Nov 08, 2005",$1.29,3:51,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Hot August Night / NYC (Live from Madison Square Garden),,"Pop,Music",Holly Holy (Live At Madison Square Garden / 2008),Neil Diamond,"Aug 14, 2009",$1.29,4:14,℗ 2014 Neil Diamond under exclusive license to Capitol Records LLC
Hot August Night / NYC (Live from Madison Square Garden),,"Pop,Music",Street Life (Live At Madison Square Garden / 2008),Neil Diamond,"Aug 14, 2009",$1.29,3:01,℗ 2014 Neil Diamond under exclusive license to Capitol Records LLC
Hot August Night / NYC (Live from Madison Square Garden),,"Pop,Music",Beautiful Noise (Live At Madison Square Garden / 2008),Neil Diamond,"Aug 14, 2009",$1.29,3:58,℗ 2014 Neil Diamond under exclusive license to Capitol Records LLC
Hot August Night / NYC (Live from Madison Square Garden),,"Pop,Music",Love On the Rocks (Live At Madison Square Garden / 2008),Neil Diamond,"Aug 14, 2009",$1.29,3:42,℗ 2014 Neil Diamond under exclusive license to Capitol Records LLC
Hot August Night / NYC (Live from Madison Square Garden),,"Pop,Music",Play Me (Live At Madison Square Garden / 2008),Neil Diamond,"Aug 14, 2009",$1.29,4:52,℗ 2014 Neil Diamond under exclusive license to Capitol Records LLC
Hot August Night / NYC (Live from Madison Square Garden),,"Pop,Music","Cherry, Cherry (Live At Madison Square Garden / 2008)",Neil Diamond,"Aug 14, 2009",$1.29,7:23,℗ 2014 Neil Diamond under exclusive license to Capitol Records LLC
Hot August Night / NYC (Live from Madison Square Garden),,"Pop,Music",Thank the Lord For the Night Time (Live At Madison Square Garden / 2008),Neil Diamond,"Aug 14, 2009",$1.29,3:21,℗ 2014 Neil Diamond under exclusive license to Capitol Records LLC
Hot August Night / NYC (Live from Madison Square Garden),,"Pop,Music",Home Before Dark (Live At Madison Square Garden / 2008),Neil Diamond,"Aug 14, 2009",$1.29,5:28,℗ 2014 Neil Diamond under exclusive license to Capitol Records LLC
Hot August Night / NYC (Live from Madison Square Garden),,"Pop,Music",Don't Go There (Live At Madison Square Garden / 2008),Neil Diamond,"Aug 14, 2009",$1.29,4:09,℗ 2014 Neil Diamond under exclusive license to Capitol Records LLC
Hot August Night / NYC (Live from Madison Square Garden),,"Pop,Music",Pretty Amazing Grace (Live At Madison Square Garden / 2008),Neil Diamond,"Aug 14, 2009",$1.29,3:34,℗ 2014 Neil Diamond under exclusive license to Capitol Records LLC
Hot August Night / NYC (Live from Madison Square Garden),,"Pop,Music",Cunchy Granola Suite (Live At Madison Square Garden / 2008),Neil Diamond,"Aug 14, 2009",$1.29,5:10,℗ 2014 Neil Diamond under exclusive license to Capitol Records LLC
